Name,Longitude,Latitude,Elevation (ft),Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa)
Ashland,-90.6797,46.5444,719,2017-11,1.24,22.5,29.8,37.0,22.0,0.50,3.17
Ashland,-90.6797,46.5444,719,2017-12,2.80,7.5,14.9,22.3,9.1,0.34,1.81
Ashland,-90.6797,46.5444,719,2018-01,1.10,5.1,13.6,22.1,7.8,0.28,1.67
Ashland,-90.6797,46.5444,719,2018-02,1.49,1.0,11.4,21.9,4.6,0.26,2.16
Ashland,-90.6797,46.5444,719,2018-03,0.90,16.3,25.9,35.5,16.1,0.59,3.97
Ashland,-90.6797,46.5444,719,2018-04,2.62,21.5,30.8,40.1,18.5,0.75,5.89
Ashland,-90.6797,46.5444,719,2018-05,2.93,42.0,56.5,70.9,42.7,0.88,16.76
Ashland,-90.6797,46.5444,719,2018-06,9.29,49.8,61.9,74.1,52.7,0.48,14.80
Ashland,-90.6797,46.5444,719,2018-07,4.37,57.1,68.5,79.9,59.6,0.75,17.63
Ashland,-90.6797,46.5444,719,2018-08,7.87,55.1,65.9,76.7,60.0,0.26,13.39
Ashland,-90.6797,46.5444,719,2018-09,4.14,50.6,59.3,68.1,53.6,0.55,9.47
Ashland,-90.6797,46.5444,719,2018-10,4.83,33.7,41.1,48.6,34.9,0.38,4.59
Ashland,-90.6797,46.5444,719,2018-11,2.22,19.5,25.2,31.0,20.2,0.28,2.05
Ashland,-90.6797,46.5444,719,2018-12,1.37,17.3,23.8,30.3,19.8,0.23,1.81
Ashland,-90.6797,46.5444,719,2019-01,0.89,3.3,11.2,19.0,5.8,0.25,1.26
Ashland,-90.6797,46.5444,719,2019-02,3.97,0.4,9.8,19.1,6.2,0.18,1.13
Ashland,-90.6797,46.5444,719,2019-03,1.45,12.9,23.4,33.9,14.8,0.44,3.76
Ashland,-90.6797,46.5444,719,2019-04,5.22,29.9,38.3,46.6,28.7,0.54,5.98
Ashland,-90.6797,46.5444,719,2019-05,4.99,36.7,47.2,57.6,37.7,0.27,9.70
Ashland,-90.6797,46.5444,719,2019-06,3.27,47.1,59.4,71.7,49.1,0.60,14.35
Ashland,-90.6797,46.5444,719,2019-07,5.55,57.9,69.1,80.4,60.8,0.59,17.20
Ashland,-90.6797,46.5444,719,2019-08,2.33,53.1,64.5,76.0,55.5,0.64,15.76
Ashland,-90.6797,46.5444,719,2019-09,3.95,49.4,59.0,68.5,53.6,0.23,9.69
Ashland,-90.6797,46.5444,719,2019-10,4.28,35.5,44.0,52.5,36.1,0.52,6.48
Ashland,-90.6797,46.5444,719,2019-11,2.21,22.2,27.6,32.9,20.6,0.57,2.43
Ashland,-90.6797,46.5444,719,2019-12,5.32,13.5,20.6,27.7,17.0,0.25,1.42
Ashland,-90.6797,46.5444,719,2020-01,1.86,12.8,19.5,26.3,15.6,0.28,1.34
Ashland,-90.6797,46.5444,719,2020-02,0.42,5.8,16.7,27.6,8.6,0.36,2.67
Ashland,-90.6797,46.5444,719,2020-03,2.75,21.4,29.9,38.5,23.2,0.42,3.59
Ashland,-90.6797,46.5444,719,2020-04,2.60,27.8,37.1,46.4,25.2,0.69,6.11
Ashland,-90.6797,46.5444,719,2020-05,3.10,39.4,50.1,60.9,37.1,0.82,11.02
Ashland,-90.6797,46.5444,719,2020-06,2.73,51.5,63.5,75.5,51.2,1.26,17.79
Ashland,-90.6797,46.5444,719,2020-07,6.10,58.4,70.2,82.1,61.6,0.65,18.89
Ashland,-90.6797,46.5444,719,2020-08,5.31,56.3,67.1,77.8,59.1,0.62,15.19
Ashland,-90.6797,46.5444,719,2020-09,2.09,45.2,55.9,66.6,47.8,0.72,10.95
Ashland,-90.6797,46.5444,719,2020-10,2.38,31.1,39.7,48.4,30.5,0.59,7.07
Ashland,-90.6797,46.5444,719,2020-11,1.35,29.3,37.5,45.7,27.8,1.05,6.46
Ashland,-90.6797,46.5444,719,2020-12,1.36,16.2,23.5,30.8,19.0,0.30,2.04
Ashland,-90.6797,46.5444,719,2021-01,0.89,11.2,19.3,27.3,15.2,0.25,1.55
Ashland,-90.6797,46.5444,719,2021-02,0.73,0.4,10.0,19.6,2.5,0.23,2.08
Ashland,-90.6797,46.5444,719,2021-03,3.33,23.2,33.3,43.3,23.7,0.55,5.53
Ashland,-90.6797,46.5444,719,2021-04,4.20,31.0,40.1,49.1,30.0,0.48,6.82
Ashland,-90.6797,46.5444,719,2021-05,3.42,40.6,51.6,62.7,39.5,0.74,11.86
Ashland,-90.6797,46.5444,719,2021-06,1.86,54.0,65.8,77.5,54.7,0.87,18.45
Ashland,-90.6797,46.5444,719,2021-07,2.40,55.3,67.8,80.2,57.3,0.81,20.26
Ashland,-90.6797,46.5444,719,2021-08,1.83,58.4,69.7,81.0,58.5,1.12,20.62
Ashland,-90.6797,46.5444,719,2021-09,3.41,46.8,59.7,72.6,50.7,0.57,15.16
Ashland,-90.6797,46.5444,719,2021-10,1.75,42.8,52.1,61.4,44.7,0.30,8.13
Ashland,-90.6797,46.5444,719,2021-11,1.86,24.4,33.2,42.0,24.5,0.53,4.81
Ashland,-90.6797,46.5444,719,2021-12,2.34,13.7,22.1,30.5,16.2,0.32,2.25
Ashland,-90.6797,46.5444,719,2022-01,1.04,-1.6,7.8,17.2,1.7,0.30,1.28
Ashland,-90.6797,46.5444,719,2022-02,1.37,-1.0,9.9,20.8,3.3,0.28,1.74
Ashland,-90.6797,46.5444,719,2022-03,3.18,15.0,24.4,33.7,17.4,0.29,3.14
Ashland,-90.6797,46.5444,719,2022-04,3.60,28.5,35.8,43.1,27.8,0.48,4.62
Ashland,-90.6797,46.5444,719,2022-05,3.81,42.1,52.9,63.7,40.9,0.88,12.23
Ashland,-90.6797,46.5444,719,2022-06,1.85,50.2,62.5,74.8,50.3,1.28,17.40
Ashland,-90.6797,46.5444,719,2022-07,3.97,55.7,67.0,78.2,57.5,0.71,16.66
Ashland,-90.6797,46.5444,719,2022-08,1.88,57.2,67.2,77.1,58.9,0.65,15.02
Ashland,-90.6797,46.5444,719,2022-09,2.92,47.9,59.0,70.2,51.3,0.39,12.73
Ashland,-90.6797,46.5444,719,2022-10,1.41,36.7,47.4,58.0,38.4,0.62,9.11
Ashland,-90.6797,46.5444,719,2022-11,4.59,25.4,33.6,41.8,27.2,0.42,4.82
Ashland,-90.6797,46.5444,719,2022-12,2.88,10.4,17.3,24.2,12.8,0.29,1.48
Ashland,-90.6797,46.5444,719,2023-01,2.91,15.6,21.6,27.5,17.9,0.25,1.18
Ashland,-90.6797,46.5444,719,2023-02,1.89,8.3,18.3,28.4,12.2,0.29,2.63
Ashland,-90.6797,46.5444,719,2023-03,3.00,16.3,25.7,35.2,19.0,0.31,3.33
Ashland,-90.6797,46.5444,719,2023-04,7.02,30.0,38.0,46.0,29.6,0.62,5.93
Ashland,-90.6797,46.5444,719,2023-05,0.91,40.6,52.2,63.8,39.8,0.81,13.23
Ashland,-90.6797,46.5444,719,2023-06,3.37,50.3,61.8,73.4,52.8,0.38,14.62
Ashland,-90.6797,46.5444,719,2023-07,2.20,55.0,66.3,77.7,57.3,0.44,16.29
Ashland,-90.6797,46.5444,719,2023-08,2.29,54.3,65.2,76.2,57.4,0.51,14.73
Ashland,-90.6797,46.5444,719,2023-09,4.87,52.4,61.7,71.1,55.6,0.69,11.38
Ashland,-90.6797,46.5444,719,2023-10,3.06,41.2,48.7,56.2,42.0,0.63,6.77
Ashland,-90.6797,46.5444,719,2023-11,0.89,25.4,33.8,42.2,25.4,0.55,4.50
Ashland,-90.6797,46.5444,719,2023-12,2.57,25.6,31.9,38.2,27.1,0.38,2.46
Ashland,-90.6797,46.5444,719,2024-01,0.82,15.8,20.8,25.8,16.1,0.37,1.25
Ashland,-90.6797,46.5444,719,2024-02,0.29,18.5,28.1,37.8,20.3,0.38,3.96
Ashland,-90.6797,46.5444,719,2024-03,2.14,21.2,30.7,40.2,20.9,0.53,4.90
Ashland,-90.6797,46.5444,719,2024-04,2.32,32.5,42.5,52.4,31.5,0.48,8.27
Ashland,-90.6797,46.5444,719,2024-05,3.60,41.7,52.6,63.6,42.7,0.68,11.17
Ashland,-90.6797,46.5444,719,2024-06,7.50,52.1,62.1,72.1,54.0,0.52,12.65
Ashland,-90.6797,46.5444,719,2024-07,2.29,58.4,68.5,78.6,59.2,1.06,16.26
Ashland,-90.6797,46.5444,719,2024-08,3.32,56.7,66.7,76.6,59.1,0.50,14.12
Ashland,-90.6797,46.5444,719,2024-09,0.88,51.7,64.1,76.5,54.7,0.69,16.44
Ashland,-90.6797,46.5444,719,2024-10,2.12,39.6,51.5,63.5,39.5,0.86,12.24
Ashland,-90.6797,46.5444,719,2024-11,3.12,29.2,36.5,43.8,32.0,0.24,3.76
Ashland,-90.6797,46.5444,719,2024-12,1.29,16.6,22.6,28.7,17.8,0.38,1.50

Barron,-91.8529,45.4372,1115,2010-01,0.84,1.5,10.7,19.9,7.4,0.16,1.13
Barron,-91.8529,45.4372,1115,2010-02,0.43,2.5,15.4,28.3,9.4,0.22,2.64
Barron,-91.8529,45.4372,1115,2010-03,1.05,24.4,36.5,48.7,26.4,0.44,7.04
Barron,-91.8529,45.4372,1115,2010-04,1.98,37.1,50.3,63.4,34.1,0.89,13.70
Barron,-91.8529,45.4372,1115,2010-05,3.01,45.6,57.1,68.5,45.4,0.59,15.10
Barron,-91.8529,45.4372,1115,2010-06,5.14,55.0,64.4,73.8,56.8,0.54,12.78
Barron,-91.8529,45.4372,1115,2010-07,4.94,61.1,71.0,80.9,62.3,1.14,16.36
Barron,-91.8529,45.4372,1115,2010-08,6.87,60.3,70.7,81.1,63.1,0.66,15.52
Barron,-91.8529,45.4372,1115,2010-09,6.36,45.1,55.5,65.8,49.4,0.29,9.10
Barron,-91.8529,45.4372,1115,2010-10,2.28,36.3,48.7,61.0,38.8,0.26,10.59
Barron,-91.8529,45.4372,1115,2010-11,1.47,24.3,32.3,40.4,26.2,0.41,4.18
Barron,-91.8529,45.4372,1115,2010-12,2.08,5.7,13.7,21.8,11.1,0.14,1.00
Barron,-91.8529,45.4372,1115,2011-01,0.81,-0.5,8.2,16.9,5.7,0.16,0.95
Barron,-91.8529,45.4372,1115,2011-02,0.55,4.5,15.0,25.4,10.8,0.23,1.83
Barron,-91.8529,45.4372,1115,2011-03,1.67,14.0,24.8,35.5,18.5,0.22,3.26
Barron,-91.8529,45.4372,1115,2011-04,2.37,31.7,41.3,51.0,31.0,0.39,7.46
Barron,-91.8529,45.4372,1115,2011-05,3.91,43.8,53.9,63.9,41.6,0.98,11.45
Barron,-91.8529,45.4372,1115,2011-06,3.48,53.8,64.1,74.4,53.7,1.25,14.57
Barron,-91.8529,45.4372,1115,2011-07,6.93,62.6,73.0,83.4,63.7,0.80,18.12
Barron,-91.8529,45.4372,1115,2011-08,5.52,56.6,67.5,78.4,59.3,0.33,15.37
Barron,-91.8529,45.4372,1115,2011-09,1.47,46.5,57.2,67.8,49.2,0.31,11.47
Barron,-91.8529,45.4372,1115,2011-10,0.52,38.8,50.1,61.5,38.2,0.86,12.66
Barron,-91.8529,45.4372,1115,2011-11,0.36,27.1,35.5,44.0,27.9,0.38,4.76
Barron,-91.8529,45.4372,1115,2011-12,1.21,15.1,23.0,30.8,18.9,0.16,2.15
Barron,-91.8529,45.4372,1115,2012-01,0.77,9.2,18.2,27.1,14.4,0.17,1.97
Barron,-91.8529,45.4372,1115,2012-02,1.13,15.8,24.3,32.9,18.6,0.20,2.58
Barron,-91.8529,45.4372,1115,2012-03,1.62,33.4,43.7,54.0,35.1,0.50,7.86
Barron,-91.8529,45.4372,1115,2012-04,2.41,34.3,45.2,56.1,31.6,0.71,9.80
Barron,-91.8529,45.4372,1115,2012-05,4.86,47.8,58.9,70.0,45.9,1.25,14.72
Barron,-91.8529,45.4372,1115,2012-06,5.01,55.2,66.5,77.8,54.4,0.96,18.33
Barron,-91.8529,45.4372,1115,2012-07,3.05,62.6,73.9,85.3,62.9,0.91,22.44
Barron,-91.8529,45.4372,1115,2012-08,1.76,53.5,66.2,79.0,54.9,0.68,20.35
Barron,-91.8529,45.4372,1115,2012-09,1.04,42.6,57.1,71.7,42.1,0.71,19.27
Barron,-91.8529,45.4372,1115,2012-10,1.77,32.3,43.0,53.7,33.7,0.34,7.99
Barron,-91.8529,45.4372,1115,2012-11,0.59,23.9,33.3,42.7,26.3,0.33,4.47
Barron,-91.8529,45.4372,1115,2012-12,1.13,13.6,21.5,29.4,18.2,0.11,1.64
Barron,-91.8529,45.4372,1115,2013-01,1.08,3.8,13.2,22.7,9.3,0.15,1.55
Barron,-91.8529,45.4372,1115,2013-02,0.96,4.1,14.1,24.2,10.6,0.18,1.67
Barron,-91.8529,45.4372,1115,2013-03,2.05,10.9,21.5,32.2,15.2,0.26,2.93
Barron,-91.8529,45.4372,1115,2013-04,4.33,27.5,35.5,43.6,27.5,0.35,5.52
Barron,-91.8529,45.4372,1115,2013-05,4.36,43.2,53.6,64.0,41.1,1.03,12.43
Barron,-91.8529,45.4372,1115,2013-06,3.85,54.8,64.2,73.5,55.1,0.91,13.13
Barron,-91.8529,45.4372,1115,2013-07,1.64,58.5,69.3,80.0,57.7,1.57,19.84
Barron,-91.8529,45.4372,1115,2013-08,1.64,55.5,67.7,79.9,57.2,1.02,19.57
Barron,-91.8529,45.4372,1115,2013-09,1.64,48.2,60.9,73.5,51.4,0.88,15.69
Barron,-91.8529,45.4372,1115,2013-10,4.92,36.9,46.1,55.2,38.2,0.58,8.03
Barron,-91.8529,45.4372,1115,2013-11,1.02,19.9,28.7,37.5,23.1,0.27,3.22
Barron,-91.8529,45.4372,1115,2013-12,2.12,-1.3,7.9,17.0,5.4,0.17,0.95
Barron,-91.8529,45.4372,1115,2014-01,1.20,-9.1,2.5,14.1,-2.6,0.17,1.10
Barron,-91.8529,45.4372,1115,2014-02,1.34,-9.2,2.9,15.0,-2.0,0.18,1.30
Barron,-91.8529,45.4372,1115,2014-03,1.05,8.1,18.9,29.6,11.9,0.37,2.87
Barron,-91.8529,45.4372,1115,2014-04,4.88,27.9,37.7,47.5,29.4,0.32,6.33
Barron,-91.8529,45.4372,1115,2014-05,6.41,44.8,55.0,65.2,42.3,1.18,13.11
Barron,-91.8529,45.4372,1115,2014-06,7.78,56.5,66.4,76.2,56.8,0.88,15.30
Barron,-91.8529,45.4372,1115,2014-07,2.00,57.1,67.0,76.9,56.9,1.28,15.91
Barron,-91.8529,45.4372,1115,2014-08,6.37,57.6,67.6,77.5,59.7,0.57,14.56
Barron,-91.8529,45.4372,1115,2014-09,3.81,47.1,57.7,68.2,50.3,0.49,11.32
Barron,-91.8529,45.4372,1115,2014-10,1.71,35.4,45.2,55.1,37.2,0.42,7.22
Barron,-91.8529,45.4372,1115,2014-11,1.91,15.1,22.9,30.7,18.1,0.27,2.31
Barron,-91.8529,45.4372,1115,2014-12,1.38,17.2,22.6,27.9,19.1,0.19,1.11
Barron,-91.8529,45.4372,1115,2015-01,0.43,4.6,12.8,21.0,9.0,0.25,1.32
Barron,-91.8529,45.4372,1115,2015-02,0.29,-5.1,5.6,16.3,-0.9,0.27,1.52
Barron,-91.8529,45.4372,1115,2015-03,0.61,18.9,30.1,41.3,18.6,0.62,5.95
Barron,-91.8529,45.4372,1115,2015-04,2.17,33.2,45.3,57.4,28.5,0.96,12.16
Barron,-91.8529,45.4372,1115,2015-05,4.51,44.7,56.0,67.2,44.1,0.98,13.40
Barron,-91.8529,45.4372,1115,2015-06,3.72,54.8,65.0,75.3,54.0,1.23,16.30
Barron,-91.8529,45.4372,1115,2015-07,6.14,58.7,69.4,80.0,59.8,0.68,17.21
Barron,-91.8529,45.4372,1115,2015-08,4.97,55.5,65.2,75.0,57.7,0.70,12.90
Barron,-91.8529,45.4372,1115,2015-09,6.23,54.0,64.3,74.5,56.2,0.79,13.26
Barron,-91.8529,45.4372,1115,2015-10,3.24,36.9,47.6,58.3,38.7,0.41,9.05
Barron,-91.8529,45.4372,1115,2015-11,3.94,29.7,38.4,47.0,31.6,0.44,5.15
Barron,-91.8529,45.4372,1115,2015-12,2.67,24.3,29.2,34.1,26.1,0.21,1.64
Barron,-91.8529,45.4372,1115,2016-01,0.49,5.0,12.9,20.9,10.1,0.18,1.24
Barron,-91.8529,45.4372,1115,2016-02,0.82,10.3,19.5,28.6,14.9,0.28,2.20
Barron,-91.8529,45.4372,1115,2016-03,2.98,28.0,36.7,45.4,28.2,0.43,5.36
Barron,-91.8529,45.4372,1115,2016-04,2.96,33.7,43.4,53.1,31.0,1.14,8.98
Barron,-91.8529,45.4372,1115,2016-05,3.37,44.2,56.4,68.5,40.7,1.11,16.37
Barron,-91.8529,45.4372,1115,2016-06,5.16,55.9,66.2,76.5,55.2,1.41,16.50
Barron,-91.8529,45.4372,1115,2016-07,5.93,59.4,69.7,79.9,60.5,0.83,16.94
Barron,-91.8529,45.4372,1115,2016-08,6.23,58.5,68.5,78.6,61.2,0.58,14.60
Barron,-91.8529,45.4372,1115,2016-09,4.40,52.3,61.8,71.3,54.3,0.66,12.28
Barron,-91.8529,45.4372,1115,2016-10,2.69,38.6,49.1,59.5,41.5,0.44,9.22
Barron,-91.8529,45.4372,1115,2016-11,1.43,31.1,40.6,50.2,33.9,0.29,6.29
Barron,-91.8529,45.4372,1115,2016-12,1.62,11.2,17.9,24.6,13.5,0.26,1.54
Barron,-91.8529,45.4372,1115,2017-01,1.10,8.9,16.5,24.1,12.5,0.20,1.28
Barron,-91.8529,45.4372,1115,2017-02,0.92,16.4,25.7,34.9,18.1,0.40,3.57
Barron,-91.8529,45.4372,1115,2017-03,0.92,19.2,28.7,38.2,19.0,0.44,4.24
Barron,-91.8529,45.4372,1115,2017-04,3.47,34.9,45.3,55.7,34.3,0.58,8.85
Barron,-91.8529,45.4372,1115,2017-05,6.87,43.5,53.4,63.3,41.0,1.06,11.71
Barron,-91.8529,45.4372,1115,2017-06,4.71,53.8,65.2,76.7,52.7,1.13,18.78
Barron,-91.8529,45.4372,1115,2017-07,2.65,57.9,68.8,79.6,59.6,0.70,17.58
Barron,-91.8529,45.4372,1115,2017-08,6.34,53.6,63.6,73.6,56.4,0.32,12.99
Barron,-91.8529,45.4372,1115,2017-09,1.99,50.4,61.6,72.7,54.1,0.56,13.46
Barron,-91.8529,45.4372,1115,2017-10,4.10,38.4,48.4,58.4,40.0,0.50,8.93
Barron,-91.8529,45.4372,1115,2017-11,0.80,20.4,28.6,36.9,23.3,0.21,3.04
Barron,-91.8529,45.4372,1115,2017-12,0.90,7.2,14.7,22.3,10.5,0.22,1.69
Barron,-91.8529,45.4372,1115,2018-01,0.90,0.1,10.5,20.9,6.3,0.17,1.53
Barron,-91.8529,45.4372,1115,2018-02,1.18,-3.2,9.7,22.7,4.5,0.18,2.13
Barron,-91.8529,45.4372,1115,2018-03,1.25,16.2,27.4,38.6,17.5,0.40,4.56
Barron,-91.8529,45.4372,1115,2018-04,1.27,20.4,31.5,42.6,20.5,0.45,6.52
Barron,-91.8529,45.4372,1115,2018-05,3.60,49.4,62.7,76.1,46.3,1.52,21.13
Barron,-91.8529,45.4372,1115,2018-06,3.10,58.2,67.6,77.1,57.8,1.43,15.74
Barron,-91.8529,45.4372,1115,2018-07,3.76,58.3,69.4,80.6,60.3,0.68,18.04
Barron,-91.8529,45.4372,1115,2018-08,6.92,57.3,67.9,78.5,60.7,0.20,15.30
Barron,-91.8529,45.4372,1115,2018-09,4.46,50.9,60.7,70.5,53.3,0.56,12.16
Barron,-91.8529,45.4372,1115,2018-10,4.60,33.7,41.7,49.7,35.0,0.34,5.01
Barron,-91.8529,45.4372,1115,2018-11,1.73,18.7,25.2,31.6,20.1,0.22,2.24
Barron,-91.8529,45.4372,1115,2018-12,1.76,16.4,22.9,29.4,19.9,0.16,1.55
Barron,-91.8529,45.4372,1115,2019-01,0.69,3.8,11.8,19.9,6.1,0.25,1.39
Barron,-91.8529,45.4372,1115,2019-02,2.99,-2.1,9.0,20.0,4.8,0.20,1.27
Barron,-91.8529,45.4372,1115,2019-03,1.92,11.3,22.6,34.0,16.0,0.23,3.38
Barron,-91.8529,45.4372,1115,2019-04,3.44,31.3,41.4,51.5,30.0,0.70,8.13
Barron,-91.8529,45.4372,1115,2019-05,7.46,41.2,51.4,61.7,39.2,0.94,11.73
Barron,-91.8529,45.4372,1115,2019-06,2.62,52.9,64.3,75.7,51.8,1.58,17.66
Barron,-91.8529,45.4372,1115,2019-07,7.55,61.0,70.8,80.7,62.0,0.90,16.56
Barron,-91.8529,45.4372,1115,2019-08,2.43,54.7,65.8,76.8,56.6,0.46,16.64
Barron,-91.8529,45.4372,1115,2019-09,6.45,51.6,61.2,70.9,54.7,0.42,11.40
Barron,-91.8529,45.4372,1115,2019-10,4.99,35.2,43.5,51.9,36.1,0.39,6.45
Barron,-91.8529,45.4372,1115,2019-11,1.75,20.6,26.8,32.9,21.0,0.25,2.33
Barron,-91.8529,45.4372,1115,2019-12,3.06,9.7,18.9,28.2,16.2,0.12,1.56
Barron,-91.8529,45.4372,1115,2020-01,0.95,11.6,19.5,27.4,16.7,0.28,1.42
Barron,-91.8529,45.4372,1115,2020-02,0.41,6.1,18.2,30.3,11.1,0.33,2.96
Barron,-91.8529,45.4372,1115,2020-03,2.93,23.7,32.2,40.8,25.2,0.37,3.87
Barron,-91.8529,45.4372,1115,2020-04,2.35,29.4,40.4,51.4,27.3,0.59,8.31
Barron,-91.8529,45.4372,1115,2020-05,4.65,44.3,54.5,64.8,39.7,1.25,12.59
Barron,-91.8529,45.4372,1115,2020-06,5.31,55.1,66.9,78.7,53.9,1.48,19.70
Barron,-91.8529,45.4372,1115,2020-07,7.44,60.6,70.9,81.2,63.4,0.36,16.05
Barron,-91.8529,45.4372,1115,2020-08,3.47,57.0,67.5,77.9,60.2,0.30,14.38
Barron,-91.8529,45.4372,1115,2020-09,2.27,44.8,56.0,67.2,48.2,0.42,11.60
Barron,-91.8529,45.4372,1115,2020-10,1.93,30.1,39.0,47.9,30.7,0.37,6.87
Barron,-91.8529,45.4372,1115,2020-11,1.38,26.4,35.7,45.1,28.5,0.44,5.85
Barron,-91.8529,45.4372,1115,2020-12,1.04,12.9,21.6,30.3,17.6,0.22,2.05
Barron,-91.8529,45.4372,1115,2021-01,0.60,10.3,18.0,25.7,14.6,0.20,1.20
Barron,-91.8529,45.4372,1115,2021-02,0.77,-1.7,8.2,18.2,1.6,0.17,1.77
Barron,-91.8529,45.4372,1115,2021-03,2.69,25.0,35.8,46.7,24.9,0.47,6.43
Barron,-91.8529,45.4372,1115,2021-04,3.48,32.3,43.4,54.4,32.1,0.36,9.01
Barron,-91.8529,45.4372,1115,2021-05,4.63,43.7,54.8,66.0,41.7,0.74,12.82
Barron,-91.8529,45.4372,1115,2021-06,2.16,58.0,70.2,82.4,56.6,1.71,22.69
Barron,-91.8529,45.4372,1115,2021-07,5.50,57.7,69.7,81.6,60.0,0.50,19.41
Barron,-91.8529,45.4372,1115,2021-08,3.74,56.8,67.9,79.0,60.2,0.31,15.46
Barron,-91.8529,45.4372,1115,2021-09,2.53,46.8,59.8,72.7,51.1,0.34,15.06
Barron,-91.8529,45.4372,1115,2021-10,1.68,42.8,52.6,62.4,45.5,0.27,9.03
Barron,-91.8529,45.4372,1115,2021-11,1.69,24.9,33.8,42.7,24.0,0.67,5.49
Barron,-91.8529,45.4372,1115,2021-12,1.88,12.0,21.6,31.2,16.8,0.31,2.38
Barron,-91.8529,45.4372,1115,2022-01,0.28,-5.7,6.4,18.5,0.8,0.28,1.52
Barron,-91.8529,45.4372,1115,2022-02,0.86,-1.1,11.0,23.0,3.7,0.36,2.01
Barron,-91.8529,45.4372,1115,2022-03,2.01,18.7,28.0,37.4,18.6,0.48,4.09
Barron,-91.8529,45.4372,1115,2022-04,2.89,30.5,39.1,47.7,28.7,0.81,6.36
Barron,-91.8529,45.4372,1115,2022-05,3.49,46.5,57.5,68.6,44.3,1.35,14.90
Barron,-91.8529,45.4372,1115,2022-06,1.85,54.2,66.0,77.7,53.0,1.46,19.30
Barron,-91.8529,45.4372,1115,2022-07,4.36,59.9,71.0,82.0,60.2,1.08,20.29
Barron,-91.8529,45.4372,1115,2022-08,6.79,57.6,67.7,77.7,60.0,0.59,15.40
Barron,-91.8529,45.4372,1115,2022-09,2.26,49.0,60.4,71.8,52.7,0.42,13.09
Barron,-91.8529,45.4372,1115,2022-10,1.06,36.3,47.3,58.4,40.3,0.19,8.06
Barron,-91.8529,45.4372,1115,2022-11,3.28,24.6,32.9,41.2,29.4,0.12,3.35
Barron,-91.8529,45.4372,1115,2022-12,2.32,7.1,14.7,22.4,13.5,0.06,0.81
Barron,-91.8529,45.4372,1115,2023-01,1.79,13.4,19.7,26.0,16.6,0.20,1.00
Barron,-91.8529,45.4372,1115,2023-02,2.25,4.9,16.4,27.8,13.6,0.05,1.70
Barron,-91.8529,45.4372,1115,2023-03,2.33,14.5,24.7,34.9,21.3,0.11,2.55
Barron,-91.8529,45.4372,1115,2023-04,4.44,31.8,41.1,50.3,33.7,0.21,6.92
Barron,-91.8529,45.4372,1115,2023-05,1.18,46.6,58.5,70.4,46.6,0.63,14.68
Barron,-91.8529,45.4372,1115,2023-06,2.52,56.1,68.8,81.5,58.3,0.34,19.54
Barron,-91.8529,45.4372,1115,2023-07,2.36,55.7,68.3,80.8,60.6,0.10,16.66
Barron,-91.8529,45.4372,1115,2023-08,1.55,56.2,68.1,79.9,62.0,0.09,14.46
Barron,-91.8529,45.4372,1115,2023-09,5.81,53.4,63.6,73.7,58.3,0.14,11.37
Barron,-91.8529,45.4372,1115,2023-10,4.17,40.7,49.2,57.7,43.3,0.37,7.06
Barron,-91.8529,45.4372,1115,2023-11,0.07,24.1,33.4,42.7,25.1,0.57,4.95
Barron,-91.8529,45.4372,1115,2023-12,1.71,25.1,31.4,37.6,26.8,0.36,2.43
Barron,-91.8529,45.4372,1115,2024-01,0.21,14.6,19.6,24.6,15.1,0.30,1.15
Barron,-91.8529,45.4372,1115,2024-02,0.42,18.7,29.1,39.6,20.7,0.41,4.50
Barron,-91.8529,45.4372,1115,2024-03,2.53,21.2,32.5,43.9,19.0,0.75,6.65
Barron,-91.8529,45.4372,1115,2024-04,2.44,34.5,44.7,54.8,31.4,0.95,9.56
Barron,-91.8529,45.4372,1115,2024-05,4.60,45.7,57.7,69.7,44.9,0.99,15.50
Barron,-91.8529,45.4372,1115,2024-06,7.31,55.3,65.1,75.0,56.2,0.85,14.50
Barron,-91.8529,45.4372,1115,2024-07,1.72,58.4,69.0,79.5,60.4,0.67,17.19
Barron,-91.8529,45.4372,1115,2024-08,4.99,56.7,67.0,77.3,59.5,0.60,15.06
Barron,-91.8529,45.4372,1115,2024-09,0.91,51.0,64.2,77.4,54.1,0.77,18.30
Barron,-91.8529,45.4372,1115,2024-10,1.04,39.0,52.3,65.7,37.9,1.40,14.25
Barron,-91.8529,45.4372,1115,2024-11,2.01,30.5,37.0,43.5,32.1,0.42,3.56
Barron,-91.8529,45.4372,1115,2024-12,1.10,16.0,22.1,28.2,17.4,0.32,1.43

Bayfield,-91.1773,46.6342,1266,2010-01,1.63,1.0,10.7,20.4,6.9,0.16,1.32
Bayfield,-91.1773,46.6342,1266,2010-02,0.75,1.2,14.6,27.9,7.1,0.25,2.93
Bayfield,-91.1773,46.6342,1266,2010-03,0.81,22.0,34.9,47.8,23.7,0.49,7.10
Bayfield,-91.1773,46.6342,1266,2010-04,0.35,31.3,46.0,60.6,28.4,0.99,13.48
Bayfield,-91.1773,46.6342,1266,2010-05,2.55,41.8,55.0,68.3,41.7,0.81,16.58
Bayfield,-91.1773,46.6342,1266,2010-06,6.95,51.4,61.5,71.5,53.4,0.72,12.49
