County,Year,Month,solar_radiation,humidity,wind_speed,wind_speed_max,precip,temp_min,temp_mean,temp_max,dewpoint_mean,vpd_min,vpd_max
ashland,1987,6,22.38,72.52,0.4,1.18,1.67,51.7,65.2,78.8,51.9,1.22,20.79
ashland,1987,7,19.28,77.82,0.43,1.0,5.7,58.5,69.8,81.2,60.5,0.62,17.73
ashland,1987,8,17.23,73.25,0.57,1.21,1.87,54.2,66.0,77.8,57.3,0.45,16.51
ashland,1987,9,13.21,75.46,0.61,1.39,2.72,48.3,60.0,71.8,50.7,0.54,13.89
ashland,1988,4,18.28,68.23,0.92,2.02,0.4,28.9,40.8,52.8,24.9,1.0,9.27
ashland,1988,5,20.94,68.22,0.52,1.27,2.09,41.6,57.0,72.3,39.0,1.62,19.11
ashland,1988,6,22.21,62.92,0.44,1.15,2.19,50.9,65.2,79.6,49.8,2.01,22.89
ashland,1988,7,22.22,56.61,0.44,1.06,1.45,58.0,71.2,84.5,56.6,1.74,25.8
ashland,1988,8,15.85,72.62,0.52,1.09,5.94,57.2,68.0,78.8,58.6,0.49,17.36
ashland,1988,9,11.65,71.76,0.61,1.26,2.92,47.9,58.2,68.4,49.3,0.7,11.61
ashland,1989,4,15.55,73.07,0.9,2.52,1.91,27.7,37.9,48.2,25.4,0.83,7.08
ashland,1989,5,20.0,73.31,0.52,1.83,4.54,38.0,51.5,65.1,37.6,0.65,14.05
ashland,1989,6,20.79,78.54,0.42,1.16,4.52,47.0,59.1,71.1,48.3,0.58,14.57
ashland,1989,7,22.05,71.88,0.38,1.08,0.95,56.9,69.3,81.6,58.0,1.15,20.79
ashland,1989,8,18.46,71.18,0.5,1.03,3.72,55.3,66.9,78.4,56.9,0.68,17.53
ashland,1989,9,15.53,67.0,0.67,1.58,2.16,46.7,58.6,70.5,47.4,0.85,13.73
ashland,1990,4,15.6,72.32,1.09,3.05,2.76,31.4,43.0,54.6,29.8,0.91,10.06
ashland,1990,5,20.55,70.17,0.54,1.68,0.79,36.2,48.3,60.4,35.5,0.89,11.08
ashland,1990,6,19.11,79.75,0.46,1.13,3.71,50.2,62.2,74.1,51.1,0.86,15.66
ashland,1990,7,21.11,70.52,0.42,1.16,1.32,53.7,65.6,77.5,56.3,0.62,16.47
ashland,1990,8,18.53,73.83,0.51,1.34,3.6,53.5,65.3,77.2,56.6,0.33,15.87
ashland,1990,9,12.36,79.35,0.6,1.17,5.98,47.1,58.0,69.0,50.6,0.28,11.6
ashland,1991,4,15.79,77.44,0.98,2.65,2.78,32.8,43.6,54.4,31.6,0.75,9.31
ashland,1991,5,17.71,81.97,0.53,1.71,3.65,44.6,55.4,66.1,45.3,0.59,12.46
ashland,1991,6,20.68,81.97,0.4,1.05,5.55,51.9,63.7,75.6,53.0,1.04,15.91
ashland,1991,7,21.37,80.73,0.43,1.08,7.22,55.7,65.7,75.6,56.9,0.94,14.42
ashland,1991,8,19.26,75.73,0.55,1.24,1.74,56.4,67.8,79.3,57.1,1.13,18.56
ashland,1991,9,12.22,77.85,0.69,1.52,6.22,46.8,55.9,65.1,47.4,0.89,9.7
ashland,1992,4,13.44,81.94,0.94,2.52,2.5,29.5,37.1,44.8,28.5,0.55,4.98
ashland,1992,5,21.9,72.31,0.57,1.34,3.09,41.5,54.7,67.9,37.8,1.75,16.14
ashland,1992,6,19.56,77.57,0.41,1.09,2.2,47.4,58.4,69.5,45.7,1.53,14.03
ashland,1992,7,18.04,81.65,0.41,1.12,7.03,50.4,60.6,70.8,51.7,1.0,12.45
ashland,1992,8,17.17,77.36,0.57,1.23,3.27,51.3,62.2,73.0,51.8,1.17,14.59
ashland,1992,9,12.7,73.74,0.66,1.52,3.0,44.8,56.2,67.6,47.3,0.85,11.14
ashland,1993,4,14.96,75.22,0.99,3.17,2.61,28.1,36.4,44.8,24.9,0.68,5.59
ashland,1993,5,16.7,78.13,0.49,1.32,4.54,40.0,50.6,61.2,38.2,1.02,11.22
ashland,1993,6,18.94,81.08,0.43,1.11,4.15,47.8,58.0,68.1,47.8,1.02,12.31
ashland,1993,7,18.4,82.33,0.43,1.09,4.23,55.4,65.5,75.6,57.1,0.63,13.97
ashland,1993,8,17.52,80.68,0.46,1.09,3.41,56.3,66.9,77.5,58.3,1.02,15.37
ashland,1993,9,12.12,77.82,0.67,1.51,2.47,41.9,51.4,61.0,43.4,0.78,8.58
ashland,1994,4,16.33,72.32,1.1,2.64,4.2,28.4,38.9,49.3,24.1,1.09,8.09
ashland,1994,5,21.73,72.29,0.53,1.09,1.67,39.1,51.8,64.6,35.4,1.46,14.49
ashland,1994,6,20.93,78.29,0.41,1.2,1.99,49.9,62.4,74.8,48.6,1.76,17.13
ashland,1994,7,20.3,78.68,0.4,1.11,2.57,54.8,65.2,75.6,54.4,1.73,15.3
ashland,1994,8,17.76,75.92,0.53,1.35,5.43,53.0,63.2,73.4,54.1,1.15,13.24
ashland,1994,9,12.27,80.31,0.55,1.25,4.69,50.9,60.2,69.5,51.7,1.02,11.33
ashland,1995,4,15.22,75.12,1.06,3.32,2.63,25.6,34.4,43.1,22.7,0.78,5.45
ashland,1995,5,18.56,75.54,0.53,1.21,3.41,39.0,50.6,62.1,35.4,1.33,12.54
ashland,1995,6,21.72,77.09,0.4,1.13,1.67,51.8,64.4,77.0,52.6,0.93,18.21
ashland,1995,7,19.64,78.35,0.43,1.03,3.39,56.4,67.2,77.9,57.1,1.19,16.76
ashland,1995,8,16.58,77.42,0.47,1.13,3.97,58.3,69.2,80.0,61.2,0.17,15.59
ashland,1995,9,14.39,74.9,0.62,1.47,2.7,44.9,56.0,67.0,47.1,0.78,11.79
ashland,1996,4,18.3,85.78,0.96,2.43,2.73,23.7,33.3,42.9,22.0,0.6,5.65
ashland,1996,5,20.94,75.16,0.49,1.44,1.68,36.0,47.6,59.2,32.5,0.93,11.2
ashland,1996,6,18.96,83.47,0.4,1.27,5.4,49.6,61.1,72.6,51.5,0.36,14.63
ashland,1996,7,19.52,84.29,0.41,1.09,6.84,52.8,62.8,72.9,54.1,0.82,13.24
ashland,1996,8,20.65,78.19,0.47,1.2,1.78,55.1,66.7,78.2,57.9,0.89,16.34
ashland,1996,9,12.69,81.17,0.62,1.3,3.98,49.2,57.8,66.4,50.9,0.76,9.83
ashland,1997,4,18.7,76.08,1.04,3.57,0.57,26.6,37.0,47.4,24.6,0.58,6.99
ashland,1997,5,18.86,77.8,0.56,1.48,3.28,34.8,45.2,55.6,32.8,0.6,9.31
ashland,1997,6,22.25,80.57,0.4,1.14,3.12,51.9,64.2,76.6,51.9,1.1,18.53
ashland,1997,7,20.71,82.42,0.39,1.08,3.65,55.6,65.9,76.2,57.8,0.58,14.42
ashland,1997,8,17.26,79.97,0.54,1.16,2.91,52.2,62.5,72.8,55.3,0.52,13.0
ashland,1997,9,13.54,77.94,0.75,1.6,2.27,49.4,59.3,69.2,51.6,0.75,11.15
ashland,1998,4,18.77,71.06,0.98,2.59,1.6,32.6,43.9,55.2,28.5,1.06,10.3
ashland,1998,5,23.66,72.23,0.53,1.25,2.81,42.9,56.9,70.8,42.7,1.01,16.68
ashland,1998,6,20.0,79.12,0.43,1.29,5.02,50.7,60.5,70.4,51.4,0.72,12.57
ashland,1998,7,23.33,71.99,0.51,1.06,1.54,57.4,68.5,79.6,57.7,1.34,19.08
ashland,1998,8,19.01,72.32,0.59,1.14,2.59,57.8,68.9,80.1,59.4,0.95,18.33
ashland,1998,9,15.33,69.81,0.72,1.37,3.25,50.8,62.7,74.7,52.9,0.77,16.32
ashland,1999,4,16.35,75.83,0.93,2.44,2.55,32.2,42.2,52.3,31.2,0.56,7.8
ashland,1999,5,18.88,75.85,0.52,1.2,3.26,43.0,54.8,66.5,41.9,1.33,13.52
ashland,1999,6,19.96,80.84,0.42,1.11,5.07,51.9,62.4,72.9,52.5,0.91,13.45
ashland,1999,7,22.23,81.25,0.43,0.9,8.69,59.2,70.0,80.8,61.9,0.69,16.39
ashland,1999,8,17.45,79.78,0.55,1.55,3.91,54.8,64.9,75.0,57.6,0.59,13.19
ashland,1999,9,14.41,75.3,0.72,1.59,3.24,47.4,58.1,68.7,49.4,0.85,12.09
ashland,2000,4,15.29,71.6,1.13,2.94,1.54,28.4,38.6,48.8,27.0,0.53,7.69
ashland,2000,5,20.25,70.66,0.54,1.37,2.6,40.7,53.4,66.0,42.4,0.6,12.81
ashland,2000,6,18.93,75.85,0.43,1.02,3.66,46.4,57.9,69.4,48.6,0.66,12.92
ashland,2000,7,20.55,74.09,0.45,1.21,4.82,54.9,65.1,75.4,56.9,0.73,13.86
ashland,2000,8,17.52,71.18,0.6,1.3,2.38,55.3,65.9,76.5,58.6,0.7,13.99
ashland,2000,9,13.78,62.61,0.76,1.44,2.11,45.3,56.5,67.7,46.6,1.27,12.5
ashland,2001,4,14.01,79.07,0.98,2.63,8.46,32.3,41.8,51.3,31.7,0.81,7.42
ashland,2001,5,18.49,78.08,0.5,1.14,3.27,42.5,54.1,65.8,42.7,0.81,12.83
ashland,2001,6,21.13,81.31,0.43,1.14,3.85,50.8,62.0,73.1,51.5,1.12,15.34
ashland,2001,7,21.37,76.31,0.4,1.12,3.53,55.2,66.9,78.6,56.9,0.74,17.43
ashland,2001,8,20.22,74.55,0.56,1.22,3.31,56.6,68.4,80.3,59.8,0.84,17.52
ashland,2001,9,13.66,76.4,0.68,1.48,2.09,46.0,56.2,66.5,49.5,0.55,10.17
ashland,2002,4,14.75,78.27,1.03,3.32,4.07,28.8,37.9,47.0,29.2,0.46,6.08
ashland,2002,5,20.58,74.88,0.63,2.12,2.43,35.4,46.8,58.1,33.9,0.78,11.23
ashland,2002,6,19.58,81.7,0.4,0.97,3.32,50.0,61.4,72.7,52.0,0.73,14.34
ashland,2002,7,22.23,76.9,0.4,1.0,4.02,60.5,71.3,82.1,61.8,1.15,18.4
ashland,2002,8,18.36,76.83,0.6,1.69,5.6,54.9,65.3,75.8,58.0,0.5,13.72
ashland,2002,9,13.61,79.02,0.59,1.26,4.96,48.9,59.6,70.3,53.1,0.46,11.64
ashland,2003,4,16.79,77.26,1.12,2.9,3.41,25.9,36.7,47.4,25.9,0.49,7.76
ashland,2003,5,20.36,75.48,0.54,1.63,5.65,36.7,50.0,63.2,35.7,0.68,12.92
ashland,2003,6,21.36,81.53,0.39,1.22,2.91,46.7,58.7,70.7,49.3,0.58,13.54
ashland,2003,7,22.18,78.75,0.41,1.17,3.91,55.2,66.2,77.2,56.6,1.12,16.19
ashland,2003,8,19.1,74.29,0.52,1.51,1.56,56.4,67.9,79.3,59.7,0.81,15.64
ashland,2003,9,13.52,70.76,0.72,1.56,3.09,48.1,59.0,69.9,49.4,1.07,13.65
ashland,2004,4,16.48,76.06,0.95,2.45,3.46,28.2,39.2,50.1,27.8,0.46,7.82
ashland,2004,5,17.57,76.97,0.55,1.32,5.24,36.0,47.4,58.9,36.5,0.47,9.86
ashland,2004,6,21.8,78.22,0.44,1.09,3.45,45.5,57.2,68.9,46.9,0.68,13.46
ashland,2004,7,21.0,77.05,0.41,1.0,2.75,53.0,64.0,75.1,55.7,0.46,14.94
ashland,2004,8,17.36,75.49,0.63,1.63,4.46,48.9,59.4,70.0,52.3,0.45,11.31
ashland,2004,9,14.07,74.9,0.57,1.95,2.84,50.5,61.4,72.4,53.8,0.64,12.45
ashland,2005,4,17.25,71.61,0.93,2.25,2.02,32.1,43.7,55.3,31.0,0.71,9.9
ashland,2005,5,16.94,75.84,0.57,1.48,3.26,39.4,49.4,59.5,39.0,0.6,10.21
ashland,2005,6,21.24,75.71,0.46,1.08,5.56,52.2,64.2,76.2,54.7,0.88,15.79
ashland,2005,7,23.16,69.39,0.45,1.15,5.29,56.6,67.8,79.0,59.2,0.76,17.36
ashland,2005,8,18.44,67.18,0.58,1.13,2.5,54.8,65.7,76.6,57.8,0.69,15.07
ashland,2005,9,14.06,66.31,0.68,1.51,3.46,49.7,61.1,72.5,53.5,0.84,13.1
ashland,2006,4,17.3,70.63,0.93,3.15,1.09,33.5,45.3,57.2,31.7,0.7,10.4
ashland,2006,5,18.69,76.89,0.55,1.72,3.21,42.3,52.4,62.5,43.1,0.63,10.47
ashland,2006,6,24.09,67.42,0.43,1.1,1.32,49.4,61.7,74.1,50.4,0.9,16.81
ashland,2006,7,23.84,59.98,0.48,1.09,7.2,59.9,71.8,83.6,58.3,1.85,24.01
ashland,2006,8,18.82,67.93,0.63,1.28,2.63,55.9,66.6,77.3,57.2,1.18,16.3
ashland,2006,9,13.83,71.44,0.73,1.38,3.01,44.9,55.0,65.0,47.2,0.91,10.94
ashland,2007,4,18.68,71.15,1.06,2.86,2.65,26.1,37.7,49.3,25.5,0.5,8.8
ashland,2007,5,18.64,70.26,0.59,1.35,2.99,43.0,55.2,67.4,42.0,1.39,14.04
ashland,2007,6,23.62,65.15,0.47,1.13,2.0,51.0,63.9,76.7,52.9,0.98,17.7
ashland,2007,7,22.57,63.15,0.44,1.18,1.8,55.9,67.5,79.1,56.1,1.36,19.6
ashland,2007,8,18.23,63.73,0.54,1.25,2.36,54.3,66.4,78.6,55.7,1.01,19.06
ashland,2007,9,12.78,71.57,0.66,1.67,4.18,46.9,58.2,69.4,50.2,0.81,12.19
ashland,2008,4,14.89,79.41,1.13,3.17,4.1,28.1,37.2,46.3,28.6,0.37,5.83
ashland,2008,5,20.05,75.86,0.54,1.74,3.12,34.7,47.1,59.5,34.5,0.6,10.87
ashland,2008,6,20.36,79.1,0.43,1.05,3.1,48.3,59.5,70.7,49.1,0.75,14.19
ashland,2008,7,22.31,76.81,0.45,1.11,2.78,54.8,65.8,76.9,55.9,1.16,16.16
ashland,2008,8,20.5,69.15,0.57,1.33,1.31,52.0,64.8,77.5,54.7,0.83,17.53
ashland,2008,9,12.88,76.07,0.68,1.26,4.12,47.7,58.4,69.1,50.6,0.87,11.91
ashland,2009,4,17.55,73.27,1.0,2.41,2.24,29.5,38.8,48.1,26.0,0.84,7.14
ashland,2009,5,21.42,69.18,0.59,1.65,0.55,37.7,50.8,64.0,35.4,1.13,14.15
ashland,2009,6,20.62,73.77,0.44,1.13,2.49,47.6,58.9,70.2,48.4,1.01,13.97
ashland,2009,7,20.89,71.08,0.5,1.28,3.18,51.0,61.5,72.0,51.4,1.1,14.33
ashland,2009,8,17.36,74.25,0.57,1.39,5.05,52.4,63.4,74.4,55.1,0.85,14.13
ashland,2009,9,15.38,71.58,0.61,1.8,1.68,50.7,62.1,73.5,53.4,0.84,13.7
ashland,2010,4,18.72,69.65,0.98,2.48,0.69,32.1,45.3,58.4,29.9,1.0,11.93
ashland,2010,5,20.43,69.84,0.55,1.36,3.23,42.1,54.5,66.8,41.5,0.9,14.73
ashland,2010,6,18.12,80.11,0.38,1.1,6.76,50.8,60.6,70.3,52.8,0.79,11.7
ashland,2010,7,21.67,77.56,0.49,1.16,3.89,59.6,69.4,79.1,60.6,1.23,15.94
ashland,2010,8,18.86,78.91,0.63,1.47,5.76,58.5,69.0,79.4,61.0,0.79,15.7
ashland,2010,9,13.08,80.91,0.69,1.61,5.75,43.9,53.9,63.9,47.7,0.38,8.58
ashland,2011,4,15.59,78.75,1.1,2.68,4.14,30.8,39.8,48.8,29.4,0.56,7.01
ashland,2011,5,18.12,78.87,0.56,1.79,4.38,38.4,49.1,59.9,38.5,0.52,9.67
ashland,2011,6,20.16,81.57,0.42,1.3,3.07,48.6,59.9,71.1,49.7,0.81,13.69
ashland,2011,7,21.93,80.13,0.43,1.01,3.1,60.1,71.1,82.1,62.3,0.74,18.0
ashland,2011,8,19.18,76.5,0.56,1.24,3.41,56.6,67.9,79.3,58.9,0.77,16.93
ashland,2011,9,13.82,75.15,0.71,1.78,2.65,47.5,57.6,67.8,50.0,0.6,11.49
ashland,2012,4,17.98,71.78,0.99,2.39,2.21,30.4,41.0,51.7,28.7,0.58,8.2
ashland,2012,5,18.76,73.18,0.54,1.08,6.02,44.5,56.1,67.8,42.7,1.45,14.27
ashland,2012,6,22.58,74.95,0.51,1.47,5.22,52.3,64.3,76.2,52.5,0.92,17.63
ashland,2012,7,23.06,73.86,0.53,1.11,2.7,60.3,71.8,83.4,61.6,1.05,20.62
ashland,2012,8,19.83,68.08,0.68,1.34,1.85,54.5,66.2,77.9,55.3,1.11,18.36
ashland,2012,9,15.7,64.81,0.77,1.47,1.71,44.8,57.0,69.3,44.0,0.92,16.05
ashland,2013,4,14.88,80.19,1.17,2.84,5.53,25.5,33.6,41.6,25.1,0.49,4.97
ashland,2013,5,17.84,79.67,0.58,1.39,8.44,38.2,49.0,59.8,36.8,0.97,10.89
ashland,2013,6,19.45,83.6,0.44,1.18,4.88,48.3,59.3,70.4,50.2,0.61,12.95
ashland,2013,7,21.41,81.85,0.54,1.28,4.24,55.3,66.2,77.2,56.6,1.16,16.17
ashland,2013,8,19.45,78.07,0.57,1.22,6.65,55.7,66.8,77.8,57.3,1.27,16.48
ashland,2013,9,14.38,78.12,0.71,1.3,1.2,48.7,59.9,71.2,52.1,0.82,11.99
ashland,2014,4,14.14,82.0,0.97,2.74,4.91,25.6,34.7,43.8,26.3,0.48,5.26
ashland,2014,5,19.14,79.8,0.46,1.1,4.44,39.5,50.7,61.9,38.6,0.93,12.01
ashland,2014,6,19.74,83.63,0.46,1.24,4.08,48.3,60.1,72.0,51.6,0.37,12.65
ashland,2014,7,20.98,82.72,0.54,1.28,4.7,55.2,65.1,74.9,55.9,1.28,14.35
ashland,2014,8,16.92,83.3,0.53,1.22,4.95,54.7,64.4,74.1,57.9,0.5,12.0
ashland,2014,9,13.99,82.42,0.71,1.55,5.6,47.6,57.6,67.6,49.3,0.81,11.14
ashland,2015,4,18.34,73.44,0.99,2.86,2.12,30.0,40.9,51.7,27.5,0.7,9.47
ashland,2015,5,18.5,79.52,0.56,1.39,4.27,39.9,51.7,63.5,41.5,0.5,11.44
ashland,2015,6,21.09,81.95,0.46,1.36,3.53,48.9,60.0,71.2,52.0,0.47,12.69
ashland,2015,7,22.21,77.66,0.6,1.37,2.32,57.5,67.9,78.2,58.8,0.96,16.39
ashland,2015,8,16.74,78.6,0.65,1.53,2.95,55.0,65.3,75.6,58.0,0.66,14.14
ashland,2015,9,14.67,76.3,0.61,1.24,1.9,53.1,63.3,73.4,55.9,0.76,12.35
ashland,2016,4,16.31,78.32,1.08,2.78,3.51,30.0,38.5,47.0,28.5,0.74,6.73
ashland,2016,5,19.87,75.35,0.55,1.26,5.05,40.1,52.3,64.6,40.1,0.63,13.31
ashland,2016,6,21.34,81.6,0.48,1.08,7.6,50.8,61.6,72.4,52.0,0.85,13.74
ashland,2016,7,22.1,82.07,0.54,1.24,10.57,57.9,68.3,78.7,59.7,0.89,16.27
ashland,2016,8,17.79,82.51,0.61,1.25,4.61,58.8,68.4,78.0,60.7,0.96,14.94
ashland,2016,9,12.81,82.97,0.77,1.66,3.4,52.5,61.1,69.8,54.9,0.68,10.19
ashland,2017,4,14.21,82.09,0.99,2.81,3.83,31.6,41.3,51.1,32.1,0.48,7.18
ashland,2017,5,17.87,80.27,0.54,1.79,6.68,37.8,47.7,57.6,38.5,0.54,8.18
ashland,2017,6,21.11,81.21,0.47,1.1,3.35,49.9,61.4,72.8,51.3,0.71,15.03
ashland,2017,7,22.35,81.48,0.48,1.04,3.12,54.8,65.7,76.6,58.4,0.47,14.1
ashland,2017,8,16.82,81.71,0.65,1.39,6.54,52.8,62.6,72.5,55.4,0.58,12.38
ashland,2017,9,13.84,82.17,0.66,1.33,3.02,50.7,61.3,71.8,53.9,0.59,12.45
ashland,2018,4,17.27,76.63,1.22,3.19,2.62,21.5,30.8,40.1,18.5,0.75,5.89
ashland,2018,5,22.1,75.38,0.47,1.23,2.93,42.0,56.5,70.9,42.7,0.88,16.76
ashland,2018,6,20.67,82.11,0.39,0.88,9.29,49.8,61.9,74.1,52.7,0.48,14.8
ashland,2018,7,22.38,78.66,0.52,1.18,4.37,57.1,68.5,79.9,59.6,0.75,17.63
ashland,2018,8,16.36,80.91,0.59,1.24,7.87,55.1,65.9,76.7,60.0,0.26,13.39
ashland,2018,9,13.08,81.46,0.69,1.63,4.14,50.6,59.3,68.1,53.6,0.55,9.47
ashland,2019,4,13.33,79.8,0.99,2.7,5.22,29.9,38.3,46.6,28.7,0.54,5.98
ashland,2019,5,19.28,80.91,0.56,1.59,4.99,36.7,47.2,57.6,37.7,0.27,9.7
ashland,2019,6,22.76,79.63,0.44,1.14,3.27,47.1,59.4,71.7,49.1,0.6,14.35
ashland,2019,7,22.79,79.04,0.53,1.3,5.55,57.9,69.1,80.4,60.8,0.59,17.2
ashland,2019,8,19.53,79.72,0.69,1.45,2.33,53.1,64.5,76.0,55.5,0.64,15.76
ashland,2019,9,11.71,84.77,0.65,1.57,3.95,49.4,59.0,68.5,53.6,0.23,9.69
ashland,2020,4,18.17,77.78,1.09,2.31,2.6,27.8,37.1,46.4,25.2,0.69,6.11
ashland,2020,5,20.78,77.26,0.57,1.32,3.1,39.4,50.1,60.9,37.1,0.82,11.02
ashland,2020,6,23.99,79.55,0.51,1.03,2.73,51.5,63.5,75.5,51.2,1.26,17.79
ashland,2020,7,22.11,81.11,0.58,1.2,6.1,58.4,70.2,82.1,61.6,0.65,18.89
ashland,2020,8,18.27,82.25,0.63,1.34,5.31,56.3,67.1,77.8,59.1,0.62,15.19
ashland,2020,9,13.19,78.67,0.76,1.73,2.09,45.2,55.9,66.6,47.8,0.72,10.95
ashland,2021,4,15.76,78.12,0.91,2.08,4.2,31.0,40.1,49.1,30.0,0.48,6.82
ashland,2021,5,19.97,75.52,0.58,1.44,3.42,40.6,51.6,62.7,39.5,0.74,11.86
ashland,2021,6,23.96,76.48,0.46,1.41,1.86,54.0,65.8,77.5,54.7,0.87,18.45
ashland,2021,7,22.03,73.23,0.52,1.24,2.4,55.3,67.8,80.2,57.3,0.81,20.26
ashland,2021,8,18.3,73.3,0.63,1.4,1.83,58.4,69.7,81.0,58.5,1.12,20.62
ashland,2021,9,15.59,71.79,0.74,1.44,3.41,46.8,59.7,72.6,50.7,0.57,15.16
ashland,2022,4,13.03,80.03,1.18,2.69,3.6,28.5,35.8,43.1,27.8,0.48,4.62
ashland,2022,5,19.0,78.07,0.52,1.48,3.81,42.1,52.9,63.7,40.9,0.88,12.23
ashland,2022,6,23.42,75.61,0.49,1.27,1.85,50.2,62.5,74.8,50.3,1.28,17.4
ashland,2022,7,22.02,75.71,0.49,1.17,3.97,55.7,67.0,78.2,57.5,0.71,16.66
ashland,2022,8,18.39,77.45,0.59,1.29,1.88,57.2,67.2,77.1,58.9,0.65,15.02
ashland,2022,9,14.51,74.3,0.66,1.41,2.92,47.9,59.0,70.2,51.3,0.39,12.73
ashland,2023,4,15.02,89.77,1.25,3.55,7.02,30.0,38.0,46.0,29.6,0.62,5.93
ashland,2023,5,20.39,77.55,0.48,1.62,0.91,40.6,52.2,63.8,39.8,0.81,13.23
ashland,2023,6,22.34,80.5,0.39,1.12,3.37,50.3,61.8,73.4,52.8,0.38,14.62
ashland,2023,7,21.14,79.63,0.52,1.16,2.2,55.0,66.3,77.7,57.3,0.44,16.29
ashland,2023,8,18.06,79.62,0.59,1.32,2.29,54.3,65.2,76.2,57.4,0.51,14.73
ashland,2023,9,12.11,80.9,0.61,1.19,4.87,52.4,61.7,71.1,55.6,0.69,11.38
ashland,2024,4,15.58,76.46,1.14,3.53,2.32,32.5,42.5,52.4,31.5,0.48,8.27
ashland,2024,5,19.44,78.21,0.52,1.24,3.6,41.7,52.6,63.6,42.7,0.68,11.17
ashland,2024,6,19.72,81.15,0.49,1.29,7.5,52.1,62.1,72.1,54.0,0.52,12.65
ashland,2024,7,21.91,78.29,0.53,1.16,2.29,58.4,68.5,78.6,59.2,1.06,16.26
ashland,2024,8,16.87,78.29,0.62,1.28,3.32,56.7,66.7,76.6,59.1,0.5,14.12
ashland,2024,9,17.04,70.41,0.63,1.48,0.88,51.7,64.1,76.5,54.7,0.69,16.44
barron,1984,4,18.01,75.84,4.07,9.96,4.03,34.2,46.5,58.8,29.3,1.41,11.61
barron,1984,5,20.05,76.04,2.93,9.11,2.45,41.1,52.9,64.6,38.8,1.23,13.2
barron,1984,6,20.14,82.32,3.13,9.13,6.66,56.0,66.9,77.9,56.4,1.29,16.3
barron,1984,7,21.0,77.97,2.49,7.21,2.77,57.0,68.9,80.9,57.8,1.38,19.42
barron,1984,8,16.97,78.09,2.21,6.54,3.78,59.8,70.9,82.0,60.7,1.27,18.49
barron,1984,9,14.14,72.17,2.91,7.5,4.06,44.2,55.9,67.6,46.3,0.69,12.42
barron,1985,4,16.62,79.9,3.53,8.82,2.86,36.9,48.4,60.0,34.7,1.39,11.86
barron,1985,5,19.75,75.88,3.06,8.72,3.3,47.7,60.3,72.9,45.3,1.84,17.12
barron,1985,6,20.95,75.3,2.89,8.77,2.36,49.1,61.2,73.3,49.2,1.23,16.09
barron,1985,7,21.67,70.54,2.56,7.29,2.6,55.5,68.6,81.7,56.9,0.99,21.04
barron,1985,8,15.81,73.2,2.93,6.89,5.22,53.2,64.1,75.1,55.6,0.67,14.4
barron,1985,9,12.3,81.88,3.05,6.94,7.95,47.5,58.3,69.0,51.5,0.22,10.97
barron,1986,4,15.35,80.33,4.07,10.1,3.89,36.8,49.1,61.4,34.8,1.08,11.89
barron,1986,5,20.84,77.94,2.82,9.23,2.52,45.3,57.9,70.4,45.4,1.02,15.02
barron,1986,6,21.7,79.06,3.07,7.01,3.5,52.2,65.3,78.5,54.0,0.92,18.62
barron,1986,7,19.33,82.93,2.41,6.54,5.74,60.8,71.3,81.8,62.6,0.89,17.57
barron,1986,8,18.04,78.62,2.69,5.82,3.43,52.8,64.6,76.4,55.2,0.63,15.86
barron,1986,9,11.25,83.41,2.76,6.55,6.73,48.6,58.5,68.4,52.2,0.36,10.22
barron,1987,4,18.0,70.41,3.08,9.72,0.13,35.6,50.8,65.9,31.9,1.44,16.7
barron,1987,5,19.56,73.32,3.21,7.76,2.45,47.3,60.7,74.0,44.8,1.68,18.48
barron,1987,6,23.12,64.48,2.65,7.27,1.62,55.8,69.5,83.3,55.3,1.64,24.34
barron,1987,7,20.17,74.52,2.63,7.36,7.53,61.9,73.0,84.1,63.0,1.06,19.93
barron,1987,8,16.8,74.15,2.62,6.62,3.35,56.5,67.2,77.9,58.8,0.74,15.6
barron,1987,9,14.16,73.56,2.64,6.95,3.02,48.4,60.7,73.1,51.3,0.47,14.97
barron,1988,4,18.66,65.59,3.29,8.05,1.16,31.1,44.8,58.5,26.5,1.21,12.37
barron,1988,5,21.56,66.25,3.13,9.36,1.54,47.1,62.1,77.0,42.6,2.32,22.5
barron,1988,6,23.77,53.48,2.85,6.91,2.19,55.9,70.6,85.3,52.8,2.74,28.24
barron,1988,7,22.59,46.1,2.76,7.36,1.44,60.6,74.7,88.8,57.7,2.53,32.14
barron,1988,8,17.29,61.95,2.98,7.52,3.47,59.9,72.3,84.6,59.8,1.44,24.23
barron,1988,9,12.09,68.16,3.22,7.18,6.21,48.2,60.5,72.9,49.8,0.76,15.15
barron,1989,4,15.85,72.92,3.6,8.72,2.36,31.4,42.6,53.8,28.4,1.01,9.2
barron,1989,5,19.44,73.54,2.79,8.63,3.87,43.5,56.2,68.9,40.4,1.48,16.5
barron,1989,6,20.56,75.39,2.54,6.74,3.26,51.7,63.6,75.5,51.7,1.08,17.53
barron,1989,7,22.56,68.19,2.1,6.18,2.93,60.4,72.3,84.3,60.3,1.51,22.93
barron,1989,8,18.93,68.53,2.48,6.94,7.85,56.2,67.9,79.6,58.2,0.67,18.11
barron,1989,9,16.23,68.56,2.99,9.38,2.62,46.4,58.8,71.3,48.0,0.74,14.15
barron,1990,4,17.42,71.71,3.76,8.92,3.3,33.9,46.4,58.9,31.6,1.06,11.6
