County,Year,Month,solar_radiation,humidity,wind_speed,wind_speed_max
barron,1997,4,18.39,76.9,3.34,10.42
barron,1997,5,19.99,74.97,3.3,9.08
barron,1997,6,22.7,76.79,2.37,8.13
barron,1997,7,20.23,81.6,2.52,6.13
barron,1997,8,17.9,79.95,2.27,5.65
barron,1997,9,14.26,79.35,2.96,9.01
barron,1998,4,19.85,71.35,3.21,9.55
barron,1998,5,23.21,72.39,3.09,8.96
barron,1998,6,19.73,78.63,2.75,7.69
barron,1998,7,23.73,71.43,2.53,6.51
barron,1998,8,18.18,70.71,2.66,5.94
barron,1998,9,16.73,63.48,2.89,6.9
barron,1999,4,16.04,74.25,3.21,9.38
barron,1999,5,19.09,77.4,3.56,7.84
barron,1999,6,20.46,79.9,2.92,7.09
barron,1999,7,22.52,79.65,2.71,6.74
barron,1999,8,17.42,78.71,2.52,6.56
barron,1999,9,15.1,71.35,3.13,8.01
barron,2000,4,16.29,69.45,3.5,10.03
barron,2000,5,19.32,69.1,3.28,8.82
barron,2000,6,18.93,75.02,3.19,8.13
barron,2000,7,20.49,75.22,2.61,6.3
barron,2000,8,18.58,70.4,2.73,6.43
barron,2000,9,14.55,63.42,3.14,8.36
barron,2001,4,15.05,80.68,3.83,11.25
barron,2001,5,17.91,78.52,3.07,7.26
barron,2001,6,20.71,81.88,2.8,7.93
barron,2001,7,22.29,77.0,2.38,5.93
barron,2001,8,19.89,75.23,2.44,5.8
barron,2001,9,14.06,75.0,2.48,6.94
barron,2002,4,15.3,78.62,3.61,8.81
barron,2002,5,19.77,75.11,3.18,9.84
barron,2002,6,20.25,80.79,3.01,7.25
barron,2002,7,22.41,78.92,2.33,5.72
barron,2002,8,19.03,76.52,2.68,8.89
barron,2002,9,13.43,79.16,2.63,6.62
barron,2003,4,17.5,75.78,3.73,8.75
barron,2003,5,20.02,75.84,3.05,9.06
barron,2003,6,21.4,80.06,2.48,6.61
barron,2003,7,21.9,78.09,2.46,6.22
barron,2003,8,20.01,68.14,2.3,6.62
barron,2003,9,14.05,63.8,3.32,7.94
barron,2004,4,16.74,71.37,3.43,9.36
barron,2004,5,17.27,76.46,3.4,7.7
barron,2004,6,21.74,77.43,2.87,7.64
barron,2004,7,21.39,77.28,2.31,6.13
barron,2004,8,17.35,74.83,2.57,8.22
barron,2004,9,15.74,75.21,3.19,8.83
barron,2005,4,17.34,70.6,3.51,8.57
barron,2005,5,16.73,74.0,3.44,7.53
barron,2005,6,22.15,74.36,3.09,9.64
barron,2005,7,23.12,60.07,2.83,7.65
barron,2005,8,19.24,59.93,2.71,6.67
barron,2005,9,14.91,64.84,3.2,8.75
barron,2006,4,17.66,70.56,3.66,8.11
barron,2006,5,19.26,73.38,3.32,7.83
barron,2006,6,24.09,60.92,2.7,7.58
barron,2006,7,23.64,52.09,2.78,6.77
barron,2006,8,18.26,65.42,2.57,6.53
barron,2006,9,14.16,68.67,2.89,7.3
barron,2007,4,18.79,67.58,3.64,8.63
barron,2007,5,19.67,70.08,3.87,9.52
barron,2007,6,24.6,63.6,3.18,8.48
barron,2007,7,22.77,60.48,2.56,8.71
barron,2007,8,17.63,64.75,2.71,6.42
barron,2007,9,13.87,74.17,3.49,7.94
barron,2008,4,15.05,80.66,3.78,10.57
barron,2008,5,20.93,75.16,3.16,7.18
barron,2008,6,20.94,78.87,2.98,9.29
barron,2008,7,22.16,76.85,2.57,7.74
barron,2008,8,20.79,68.87,2.54,8.12
barron,2008,9,13.9,74.42,2.98,6.97
barron,2009,4,17.66,72.3,3.63,8.79
barron,2009,5,21.64,69.04,3.43,8.63
barron,2009,6,20.42,71.97,2.69,8.29
barron,2009,7,20.63,64.68,2.82,7.93
barron,2009,8,18.15,73.58,2.78,6.69
barron,2009,9,15.98,71.13,2.12,9.48
barron,2010,4,18.74,70.85,3.53,8.24
barron,2010,5,20.2,72.2,2.93,8.49
barron,2010,6,17.95,80.88,2.59,7.16
barron,2010,7,21.43,80.44,2.56,7.06
barron,2010,8,19.25,81.99,2.84,6.62
barron,2010,9,13.55,81.27,3.12,8.39
barron,2011,4,15.35,80.48,3.69,9.0
barron,2011,5,17.73,80.07,3.41,8.32
barron,2011,6,20.82,81.8,3.17,7.81
barron,2011,7,21.34,82.18,2.26,5.98
barron,2011,8,19.09,80.21,2.27,7.16
barron,2011,9,13.88,76.23,2.65,9.7
barron,2012,4,17.63,70.38,3.49,9.16
barron,2012,5,20.46,73.41,3.26,8.53
barron,2012,6,22.78,73.44,2.74,8.6
barron,2012,7,23.41,70.97,2.24,7.09
barron,2012,8,19.93,60.72,2.52,6.6
barron,2012,9,16.47,56.73,2.78,7.62
barron,2013,4,15.58,78.41,3.82,9.22
barron,2013,5,18.07,80.42,3.28,8.05
barron,2013,6,19.16,83.18,2.46,6.0
barron,2013,7,22.27,79.55,2.73,7.39
barron,2013,8,19.64,71.19,2.3,6.45
barron,2013,9,15.34,71.46,3.14,7.6
barron,2014,4,15.2,80.46,3.91,9.37
barron,2014,5,19.37,81.47,2.78,6.72
barron,2014,6,20.2,83.19,3.03,7.74
barron,2014,7,20.39,81.1,2.84,6.06
barron,2014,8,17.45,82.58,2.12,6.53
barron,2014,9,14.11,82.51,2.88,7.56
barron,2015,4,18.52,70.63,3.71,9.25
barron,2015,5,18.66,76.91,3.16,7.17
barron,2015,6,21.91,79.57,2.43,7.67
barron,2015,7,23.03,77.6,2.58,7.67
barron,2015,8,16.12,78.36,2.79,7.81
barron,2015,9,14.69,79.41,2.72,6.9
barron,2016,4,15.79,79.85,3.86,9.47
barron,2016,5,20.73,74.63,2.75,6.87
barron,2016,6,22.96,80.07,2.89,7.6
barron,2016,7,22.0,80.96,2.52,6.94
barron,2016,8,18.34,81.69,2.24,6.62
barron,2016,9,13.51,83.29,3.01,8.44
barron,2017,4,14.41,80.76,3.35,8.39
barron,2017,5,18.38,79.61,2.97,7.32
barron,2017,6,22.03,78.5,2.74,7.73
barron,2017,7,22.9,80.09,2.14,5.87
barron,2017,8,16.95,80.37,2.5,7.01
barron,2017,9,14.53,80.23,2.94,5.78
barron,2018,4,19.32,75.78,3.22,9.65
barron,2018,5,21.6,75.0,2.49,7.0
barron,2018,6,20.67,80.72,2.76,6.78
barron,2018,7,22.41,74.67,2.43,7.49
barron,2018,8,15.8,75.57,2.31,6.07
barron,2018,9,13.7,80.19,2.79,7.84
barron,2019,4,13.42,82.26,3.27,11.39
barron,2019,5,18.31,80.41,2.83,7.6
barron,2019,6,22.1,81.16,2.45,6.45
barron,2019,7,22.33,81.07,2.31,7.18
barron,2019,8,19.34,78.28,2.36,6.89
barron,2019,9,11.89,84.92,3.16,8.85
barron,2020,4,17.76,79.44,3.44,7.84
barron,2020,5,20.35,78.3,2.94,6.77
barron,2020,6,23.59,78.86,3.1,6.78
barron,2020,7,22.09,80.53,2.16,6.11
barron,2020,8,18.71,80.4,2.48,5.67
barron,2020,9,13.1,76.19,2.86,7.68
barron,2021,4,15.83,76.74,3.13,7.98
barron,2021,5,18.69,74.95,2.79,6.47
barron,2021,6,24.19,74.06,2.37,6.67
barron,2021,7,21.77,70.31,2.12,5.48
barron,2021,8,18.23,73.36,2.53,5.9
barron,2021,9,15.48,70.37,2.82,7.78
barron,2022,4,13.3,78.72,4.46,9.51
barron,2022,5,18.8,77.06,3.17,10.41
barron,2022,6,23.24,74.84,3.06,7.67
barron,2022,7,21.34,72.58,2.69,7.65
barron,2022,8,18.01,74.72,2.51,6.6
barron,2022,9,14.96,72.76,2.58,7.33
barron,2023,4,16.21,85.88,3.9,9.77
barron,2023,5,20.38,77.84,2.69,7.85
barron,2023,6,22.71,77.48,2.17,5.5
barron,2023,7,21.43,70.09,2.11,6.16
barron,2023,8,18.6,69.57,2.36,7.48
barron,2023,9,12.14,75.12,2.8,6.49
barron,2024,4,15.06,75.76,3.94,10.56
barron,2024,5,18.9,76.49,3.07,9.08
barron,2024,6,19.6,81.01,3.0,7.39
barron,2024,7,21.03,80.77,2.15,5.61
barron,2024,8,17.56,80.46,2.39,5.96
barron,2024,9,17.29,73.83,2.48,6.94
bayfield,1984,4,17.24,76.94,1.85,5.09
bayfield,1984,5,19.05,75.69,1.4,3.92
bayfield,1984,6,19.08,82.39,1.33,4.91
bayfield,1984,7,19.55,78.33,1.16,3.25
bayfield,1984,8,16.91,80.12,1.09,2.96
bayfield,1984,9,12.53,75.77,1.35,3.3
bayfield,1985,4,15.07,80.64,1.81,4.26
bayfield,1985,5,18.89,78.56,1.33,3.76
bayfield,1985,6,20.27,77.31,1.3,3.91
bayfield,1985,7,21.82,77.48,1.12,2.8
bayfield,1985,8,15.75,77.99,1.3,3.23
bayfield,1985,9,12.12,83.23,1.43,3.49
bayfield,1986,4,14.86,79.52,1.98,4.58
bayfield,1986,5,20.13,78.3,1.28,4.66
bayfield,1986,6,21.14,79.65,1.34,3.54
bayfield,1986,7,18.79,84.06,1.09,2.87
bayfield,1986,8,17.3,80.8,1.2,2.75
bayfield,1986,9,10.67,84.16,1.3,3.09
bayfield,1987,4,17.73,73.21,1.59,5.68
bayfield,1987,5,18.63,74.71,1.43,3.64
bayfield,1987,6,22.38,72.42,1.07,3.21
bayfield,1987,7,19.28,77.23,1.14,3.18
bayfield,1987,8,17.23,72.23,1.3,3.34
bayfield,1987,9,13.21,74.29,1.24,2.99
bayfield,1988,4,18.28,66.82,1.61,4.02
bayfield,1988,5,20.94,68.51,1.34,3.87
bayfield,1988,6,22.21,61.67,1.23,3.22
bayfield,1988,7,22.22,53.52,1.15,3.19
bayfield,1988,8,15.85,70.92,1.29,3.1
bayfield,1988,9,11.65,71.45,1.37,3.64
bayfield,1989,4,15.55,73.22,1.78,4.53
bayfield,1989,5,20.0,73.32,1.28,4.09
bayfield,1989,6,20.79,76.97,1.19,2.72
bayfield,1989,7,22.05,70.69,0.97,2.29
bayfield,1989,8,18.46,69.85,1.19,3.4
bayfield,1989,9,15.53,67.27,1.47,4.05
bayfield,1990,4,15.6,72.28,1.92,4.38
bayfield,1990,5,20.55,70.66,1.36,3.61
bayfield,1990,6,19.11,79.46,1.33,3.07
bayfield,1990,7,21.11,69.37,1.1,2.75
bayfield,1990,8,18.53,73.32,1.25,3.67
bayfield,1990,9,12.36,78.34,1.28,3.21
bayfield,1991,4,15.79,76.83,1.79,4.63
bayfield,1991,5,17.71,82.37,1.34,3.99
bayfield,1991,6,20.68,82.15,1.2,2.95
bayfield,1991,7,21.37,80.19,1.15,3.03
bayfield,1991,8,19.26,75.29,1.14,2.67
bayfield,1991,9,12.22,77.38,1.46,4.19
bayfield,1992,4,13.44,81.6,1.68,4.46
bayfield,1992,5,21.9,72.28,1.44,3.91
bayfield,1992,6,19.56,76.42,1.11,3.24
bayfield,1992,7,18.04,80.31,1.08,3.26
bayfield,1992,8,17.17,76.69,1.17,3.15
bayfield,1992,9,12.7,73.46,1.51,3.64
bayfield,1993,4,14.96,74.31,1.75,5.19
bayfield,1993,5,16.7,77.22,1.26,3.44
bayfield,1993,6,18.94,80.5,1.32,3.41
bayfield,1993,7,18.4,82.05,1.2,3.39
bayfield,1993,8,17.52,80.77,1.1,2.84
bayfield,1993,9,12.12,77.97,1.39,4.18
bayfield,1994,4,16.33,71.82,2.04,5.0
bayfield,1994,5,21.73,72.45,1.34,3.32
bayfield,1994,6,20.93,78.87,1.12,3.6
bayfield,1994,7,20.3,78.65,1.12,2.73
bayfield,1994,8,17.76,75.52,1.2,3.41
bayfield,1994,9,12.27,80.18,1.18,3.27
bayfield,1995,4,15.22,74.93,1.87,5.74
bayfield,1995,5,18.56,75.07,1.42,3.49
bayfield,1995,6,21.72,77.0,1.1,3.28
bayfield,1995,7,19.64,78.54,1.25,3.12
bayfield,1995,8,16.58,78.45,1.24,3.31
bayfield,1995,9,14.39,75.28,1.29,3.31
bayfield,1996,4,18.3,85.17,1.69,4.67
bayfield,1996,5,20.94,75.34,1.31,3.14
bayfield,1996,6,18.96,82.49,1.12,2.6
bayfield,1996,7,19.52,83.41,1.12,2.88
bayfield,1996,8,20.65,77.56,1.13,2.58
bayfield,1996,9,12.69,80.85,1.2,3.15
bayfield,1997,4,18.7,75.54,1.75,6.11
bayfield,1997,5,18.86,76.79,1.44,3.56
bayfield,1997,6,22.25,79.85,1.06,2.79
bayfield,1997,7,20.71,82.39,1.11,2.94
bayfield,1997,8,17.26,79.41,1.11,2.8
bayfield,1997,9,13.54,77.6,1.46,3.88
bayfield,1998,4,18.77,71.12,1.69,4.99
bayfield,1998,5,23.66,72.47,1.47,4.36
bayfield,1998,6,20.0,78.92,1.19,3.33
bayfield,1998,7,23.33,72.12,1.21,3.12
bayfield,1998,8,19.01,72.23,1.28,2.73
bayfield,1998,9,15.33,68.04,1.41,3.5
bayfield,1999,4,16.35,76.21,1.71,4.55
bayfield,1999,5,18.88,76.47,1.43,3.42
bayfield,1999,6,19.96,80.3,1.22,2.76
bayfield,1999,7,22.23,81.16,1.19,2.75
bayfield,1999,8,17.45,80.5,1.17,3.11
bayfield,1999,9,14.41,76.04,1.42,3.82
bayfield,2000,4,15.29,71.62,1.9,5.08
bayfield,2000,5,20.25,71.16,1.41,3.74
bayfield,2000,6,18.93,75.59,1.3,3.72
bayfield,2000,7,20.55,73.42,1.23,2.79
bayfield,2000,8,17.52,71.4,1.24,2.89
bayfield,2000,9,13.78,63.44,1.55,3.59
bayfield,2001,4,14.01,79.86,1.85,5.12
bayfield,2001,5,18.49,78.5,1.36,3.59
bayfield,2001,6,21.13,81.85,1.26,3.47
bayfield,2001,7,21.37,77.26,1.02,2.58
bayfield,2001,8,20.22,75.33,1.18,2.8
bayfield,2001,9,13.66,76.38,1.21,3.25
bayfield,2002,4,14.75,77.68,1.81,5.44
bayfield,2002,5,20.58,74.69,1.48,5.06
bayfield,2002,6,19.58,80.99,1.24,3.05
bayfield,2002,7,22.23,77.58,1.09,2.65
bayfield,2002,8,18.36,77.39,1.31,4.4
bayfield,2002,9,13.61,79.09,1.24,3.15
bayfield,2003,4,16.79,76.31,2.07,5.24
bayfield,2003,5,20.36,75.16,1.32,3.63
bayfield,2003,6,21.36,81.0,1.08,3.21
bayfield,2003,7,22.18,78.08,1.1,2.71
bayfield,2003,8,19.1,72.55,1.12,3.21
bayfield,2003,9,13.52,68.93,1.5,3.93
bayfield,2004,4,16.48,73.61,1.68,3.98
bayfield,2004,5,17.57,75.79,1.41,3.31
bayfield,2004,6,21.8,75.87,1.33,3.39
bayfield,2004,7,21.0,74.39,1.1,2.67
bayfield,2004,8,17.36,72.92,1.31,4.38
bayfield,2004,9,14.07,74.41,1.51,4.68
bayfield,2005,4,17.25,71.08,1.67,4.3
bayfield,2005,5,16.94,74.96,1.44,3.52
bayfield,2005,6,21.24,74.98,1.34,4.3
bayfield,2005,7,23.16,65.65,1.23,3.43
bayfield,2005,8,18.44,63.93,1.25,3.31
bayfield,2005,9,14.06,64.41,1.49,4.06
bayfield,2006,4,17.3,70.27,1.68,5.05
bayfield,2006,5,18.69,74.54,1.41,3.33
bayfield,2006,6,24.09,63.85,1.2,3.39
bayfield,2006,7,23.84,55.23,1.27,3.07
bayfield,2006,8,18.82,63.69,1.32,3.18
bayfield,2006,9,13.83,68.89,1.4,3.75
bayfield,2007,4,18.68,68.99,1.86,4.37
bayfield,2007,5,18.64,69.41,1.66,3.85
bayfield,2007,6,23.62,63.7,1.37,3.79
bayfield,2007,7,22.57,60.07,1.14,4.45
bayfield,2007,8,18.23,60.87,1.24,2.88
bayfield,2007,9,12.78,70.8,1.65,3.93
bayfield,2008,4,14.89,78.36,2.08,5.46
bayfield,2008,5,20.05,74.65,1.38,3.81
bayfield,2008,6,20.36,78.08,1.32,4.0
bayfield,2008,7,22.31,76.01,1.25,3.65
bayfield,2008,8,20.5,68.27,1.19,3.57
bayfield,2008,9,12.88,76.37,1.38,3.42
bayfield,2009,4,17.55,73.46,1.78,4.03
bayfield,2009,5,21.42,69.29,1.58,3.97
bayfield,2009,6,20.62,73.07,1.22,4.12
bayfield,2009,7,20.89,69.37,1.27,3.67
bayfield,2009,8,17.36,73.74,1.29,3.3
bayfield,2009,9,15.38,71.22,1.14,4.26
bayfield,2010,4,18.72,69.95,1.73,4.83
bayfield,2010,5,20.43,70.27,1.31,4.16
bayfield,2010,6,18.12,79.61,1.12,3.69
bayfield,2010,7,21.67,76.6,1.23,3.09
bayfield,2010,8,18.86,78.4,1.42,3.53
bayfield,2010,9,13.08,79.86,1.46,3.81
bayfield,2011,4,15.59,77.95,1.94,4.62
bayfield,2011,5,18.12,77.87,1.43,4.11
bayfield,2011,6,20.16,81.59,1.32,3.94
bayfield,2011,7,21.93,80.44,1.13,2.77
bayfield,2011,8,19.18,76.88,1.19,3.42
bayfield,2011,9,13.82,74.02,1.27,4.47
bayfield,2012,4,17.98,71.48,1.78,4.52
bayfield,2012,5,18.76,72.97,1.47,3.31
bayfield,2012,6,22.58,75.36,1.28,3.36
bayfield,2012,7,23.06,74.72,1.09,3.14
bayfield,2012,8,19.83,67.66,1.27,3.25
bayfield,2012,9,15.7,62.15,1.38,3.61
bayfield,2013,4,14.88,79.29,2.05,5.46
bayfield,2013,5,17.84,79.48,1.39,3.79
bayfield,2013,6,19.45,83.41,1.03,2.41
bayfield,2013,7,21.41,80.56,1.26,2.72
bayfield,2013,8,19.45,75.79,1.12,2.83
bayfield,2013,9,14.38,77.03,1.36,3.57
bayfield,2014,4,14.14,81.65,1.87,4.54
bayfield,2014,5,19.14,80.15,1.23,2.97
bayfield,2014,6,19.74,83.21,1.36,3.83
bayfield,2014,7,20.98,81.57,1.31,3.16
bayfield,2014,8,16.92,83.13,1.0,2.73
bayfield,2014,9,13.99,81.97,1.44,3.49
bayfield,2015,4,18.34,71.88,1.88,5.77
bayfield,2015,5,18.5,78.85,1.32,3.39
bayfield,2015,6,21.09,80.88,1.11,3.7
bayfield,2015,7,22.21,76.24,1.31,4.0
bayfield,2015,8,16.74,77.18,1.37,3.55
bayfield,2015,9,14.67,76.86,1.3,3.06
bayfield,2016,4,16.31,78.19,1.99,4.63
bayfield,2016,5,19.87,74.78,1.26,3.34
bayfield,2016,6,21.34,81.21,1.28,3.2
bayfield,2016,7,22.1,81.66,1.2,3.36
bayfield,2016,8,17.79,81.53,1.17,3.08
bayfield,2016,9,12.81,82.59,1.53,3.86
bayfield,2017,4,14.21,80.88,1.75,4.24
bayfield,2017,5,17.87,79.52,1.37,4.02
bayfield,2017,6,21.11,79.51,1.23,3.59
bayfield,2017,7,22.35,80.39,1.02,2.4
bayfield,2017,8,16.82,80.92,1.19,3.29
bayfield,2017,9,13.84,81.58,1.35,3.32
bayfield,2018,4,17.27,74.78,1.97,6.03
bayfield,2018,5,22.1,75.48,1.16,3.09
bayfield,2018,6,20.67,82.19,1.15,2.8
bayfield,2018,7,22.38,77.55,1.16,2.76
bayfield,2018,8,16.36,80.78,1.09,2.57
bayfield,2018,9,13.08,80.64,1.38,3.53
bayfield,2019,4,13.33,79.87,1.74,5.35
bayfield,2019,5,19.28,80.22,1.35,4.04
bayfield,2019,6,22.76,79.56,1.12,2.88
bayfield,2019,7,22.79,78.97,1.1,2.77
bayfield,2019,8,19.53,78.28,1.26,3.52
bayfield,2019,9,11.71,84.97,1.38,3.5
bayfield,2020,4,18.17,76.82,1.84,4.11
bayfield,2020,5,20.78,76.85,1.28,3.66
bayfield,2020,6,23.99,78.42,1.33,2.89
bayfield,2020,7,22.11,80.53,1.11,3.32
bayfield,2020,8,18.27,81.02,1.2,2.81
bayfield,2020,9,13.19,76.77,1.45,4.01
bayfield,2021,4,15.76,76.96,1.65,4.3
bayfield,2021,5,19.97,74.58,1.36,2.99
bayfield,2021,6,23.96,74.66,1.08,3.09
bayfield,2021,7,22.03,71.26,1.08,2.75
bayfield,2021,8,18.3,71.0,1.36,3.19
bayfield,2021,9,15.59,71.29,1.38,3.5
bayfield,2022,4,13.03,79.68,2.1,4.68
bayfield,2022,5,19.0,77.91,1.39,4.64
bayfield,2022,6,23.42,75.2,1.4,3.84
bayfield,2022,7,22.02,75.98,1.22,3.24
bayfield,2022,8,18.39,77.08,1.25,3.36
bayfield,2022,9,14.51,73.25,1.25,3.43
bayfield,2023,4,15.02,89.75,2.02,5.82
bayfield,2023,5,20.39,77.91,1.26,3.45
bayfield,2023,6,22.34,80.3,0.99,2.55
bayfield,2023,7,21.14,77.42,1.01,2.81
bayfield,2023,8,18.06,78.21,1.13,3.49
bayfield,2023,9,12.11,81.0,1.23,2.89
bayfield,2024,4,15.58,76.42,1.98,5.26
bayfield,2024,5,19.44,78.11,1.38,3.67
bayfield,2024,6,19.72,80.69,1.32,3.35
bayfield,2024,7,21.91,78.89,1.15,2.89
bayfield,2024,8,16.87,78.54,1.18,3.46
bayfield,2024,9,17.04,71.23,1.19,3.08
brown,1984,4,17.03,78.5,4.53,13.32
brown,1984,5,17.32,74.71,3.19,8.54
brown,1984,6,19.39,81.0,3.25,8.82
brown,1984,7,19.54,76.35,2.73,6.73
brown,1984,8,17.21,74.3,2.41,5.93
brown,1984,9,12.7,75.36,3.12,7.91
brown,1985,4,16.64,83.7,3.8,8.65
brown,1985,5,20.01,76.74,3.39,10.9
brown,1985,6,20.85,71.59,3.01,8.78
brown,1985,7,19.9,70.94,2.69,7.02
brown,1985,8,17.12,74.8,2.87,7.18
brown,1985,9,12.01,81.19,3.05,8.63
brown,1986,4,17.11,80.97,4.1,9.29
brown,1986,5,19.32,78.78,2.99,9.68
brown,1986,6,19.76,78.19,3.03,6.59
brown,1986,7,19.46,80.95,2.65,6.82
brown,1986,8,17.76,75.5,2.71,6.11
brown,1986,9,10.97,82.31,2.94,6.83
brown,1987,4,17.11,75.76,3.62,8.91
brown,1987,5,19.29,74.7,3.19,7.19
brown,1987,6,21.27,69.1,2.82,6.91
brown,1987,7,20.36,73.57,2.59,6.48
brown,1987,8,15.97,72.96,2.98,7.2
brown,1987,9,12.7,75.03,2.69,6.43
brown,1988,4,17.12,72.05,3.55,9.88
brown,1988,5,21.98,65.83,2.9,7.16
brown,1988,6,21.12,54.59,3.28,7.35
brown,1988,7,20.18,58.33,2.61,6.94
brown,1988,8,17.42,64.14,3.24,7.44
brown,1988,9,12.67,70.33,3.48,8.4
brown,1989,4,16.13,72.24,3.32,8.06
brown,1989,5,19.4,72.8,2.78,8.25
brown,1989,6,20.49,76.56,2.64,5.52
brown,1989,7,21.52,69.11,2.39,5.22
brown,1989,8,19.08,68.58,2.73,6.62
brown,1989,9,15.19,67.53,2.9,9.31
brown,1990,4,17.4,72.54,3.77,9.99
brown,1990,5,19.02,73.18,3.39,10.78
brown,1990,6,19.0,81.38,3.56,10.09
brown,1990,7,19.73,75.48,2.77,7.1
brown,1990,8,16.91,79.33,2.65,7.48
brown,1990,9,13.32,77.8,3.04,7.18
brown,1991,4,16.28,77.63,3.95,9.53
brown,1991,5,16.47,82.04,3.1,8.42
brown,1991,6,22.41,74.05,2.81,6.38
brown,1991,7,20.37,73.26,2.69,5.74
brown,1991,8,18.81,71.82,2.86,6.52
brown,1991,9,13.26,73.16,3.37,8.32
brown,1992,4,13.33,81.74,3.51,8.96
brown,1992,5,21.02,72.23,3.03,8.71
brown,1992,6,18.56,71.45,2.48,6.88
brown,1992,7,18.52,74.73,2.7,7.59
brown,1992,8,17.65,69.07,2.89,8.98
brown,1992,9,11.43,76.83,3.38,8.19
brown,1993,4,14.31,80.4,4.05,10.83
brown,1993,5,17.14,79.98,3.12,7.73
brown,1993,6,19.13,82.54,3.01,7.3
brown,1993,7,18.94,84.12,2.95,7.95
brown,1993,8,16.91,84.04,2.41,6.57
brown,1993,9,11.94,79.9,3.19,8.53
brown,1994,4,17.17,73.78,4.27,11.9
brown,1994,5,23.49,70.54,3.21,9.66
brown,1994,6,20.89,71.21,2.76,8.45
brown,1994,7,19.66,78.91,2.86,8.45
brown,1994,8,16.75,76.48,2.79,7.28
brown,1994,9,13.74,77.62,2.87,6.88
brown,1995,4,14.98,74.16,3.83,9.7
brown,1995,5,18.52,72.4,3.22,9.97
brown,1995,6,22.6,71.31,2.36,5.68
brown,1995,7,19.44,70.15,3.08,6.81
brown,1995,8,14.81,83.57,2.66,5.66
brown,1995,9,14.16,74.6,3.03,7.7
brown,1996,4,17.27,77.52,4.12,9.62
brown,1996,5,17.16,76.93,3.13,7.32
brown,1996,6,17.47,84.33,2.94,8.02
brown,1996,7,20.75,79.08,2.64,6.08
brown,1996,8,19.97,75.53,2.57,6.6
brown,1996,9,13.04,75.15,3.11,8.9
brown,1997,4,18.07,72.49,3.72,11.33
brown,1997,5,17.83,74.57,3.62,9.9
brown,1997,6,22.99,78.02,2.41,8.28
brown,1997,7,21.81,77.01,2.69,7.04
brown,1997,8,16.01,78.32,2.85,6.56
brown,1997,9,14.56,77.94,3.47,9.51
brown,1998,4,17.94,73.37,3.57,9.06
brown,1998,5,21.39,74.75,3.36,8.38
brown,1998,6,21.18,75.61,3.06,7.87
brown,1998,7,23.82,68.01,2.82,8.41
brown,1998,8,17.95,72.98,2.97,5.93
brown,1998,9,15.63,70.33,3.06,7.08
brown,1999,4,16.57,76.12,3.72,10.07
brown,1999,5,18.2,76.9,3.65,8.71
brown,1999,6,20.93,79.3,2.77,7.13
brown,1999,7,22.02,79.57,3.12,7.07
brown,1999,8,18.28,73.68,3.09,6.9
brown,1999,9,15.55,68.52,3.44,8.57
brown,2000,4,17.22,68.68,3.98,11.01
brown,2000,5,17.91,74.08,3.5,9.18
brown,2000,6,20.06,77.52,3.5,8.29
brown,2000,7,20.36,75.29,2.92,6.16
brown,2000,8,18.49,74.93,2.79,6.91
brown,2000,9,13.66,74.07,3.81,7.49
brown,2001,4,16.32,76.64,4.24,12.15
brown,2001,5,18.1,76.73,3.11,7.7
brown,2001,6,20.34,80.61,2.83,8.2
brown,2001,7,22.57,70.12,2.66,6.36
brown,2001,8,18.97,71.45,2.9,6.19
brown,2001,9,13.73,76.87,3.27,8.27
brown,2002,4,15.79,77.61,3.89,9.2
brown,2002,5,20.05,76.54,3.68,10.44
brown,2002,6,18.95,82.75,2.85,5.91
brown,2002,7,22.88,74.68,2.91,5.64
brown,2002,8,19.98,72.56,2.85,8.54
brown,2002,9,14.81,74.53,3.18,7.05
brown,2003,4,16.17,75.21,4.31,10.32
brown,2003,5,19.14,75.98,3.21,9.28
brown,2003,6,22.01,75.49,2.49,6.54
brown,2003,7,21.4,72.29,2.9,6.85
brown,2003,8,19.57,74.55,2.62,7.21
brown,2003,9,14.66,74.44,3.46,7.99
brown,2004,4,17.24,77.11,3.7,10.75
brown,2004,5,16.61,81.59,3.43,7.06
brown,2004,6,21.49,81.42,3.11,6.81
brown,2004,7,20.23,80.27,2.45,6.02
brown,2004,8,18.01,74.83,3.19,7.84
brown,2004,9,17.17,70.64,3.37,9.13
brown,2005,4,18.41,71.1,3.46,8.19
brown,2005,5,18.47,73.52,3.4,7.38
brown,2005,6,22.88,71.61,2.98,7.56
brown,2005,7,22.23,63.02,2.87,6.56
brown,2005,8,19.36,67.06,2.95,6.65
brown,2005,9,15.21,71.34,3.36,9.64
brown,2006,4,17.18,73.54,3.79,9.33
brown,2006,5,17.4,79.49,3.44,11.75
brown,2006,6,22.11,72.44,2.6,6.43
brown,2006,7,21.38,66.9,2.86,6.36
brown,2006,8,18.64,69.8,2.68,6.75
brown,2006,9,13.97,74.01,3.45,7.83
brown,2007,4,16.39,74.1,4.03,9.91
brown,2007,5,20.92,72.81,3.62,8.38
brown,2007,6,23.85,68.09,2.88,8.18
brown,2007,7,22.45,67.37,2.63,7.51
brown,2007,8,16.91,69.95,3.01,7.72
brown,2007,9,15.47,72.99,3.79,8.65
brown,2008,4,16.27,81.26,4.15,10.35
brown,2008,5,21.11,75.64,3.32,7.66
brown,2008,6,19.66,81.0,3.16,8.25
